primeira_compra;ultima_compra;qtd_compras;gmv_total_real;tickets_total;origem_primeira;destino_primeira;freq_media_dias;span_dias;freq_media_dias_aproximada;ticket_medio;seg_recorrencia;seg_velocidade;seg_combinada;status_ativo;cliente_id;momentum;tendencia;volatilidade;momentum_categoria;tendencia_categoria;indice_gini;mes_preferido;concentracao_mes;padrao_sazonal;destinos_recorrentes;total_viagens_recorrentes;media_viagens_por_destino;max_viagens_destino;padrao_recorrencia
05/08/2023;28/11/2023;3;458,46;3;OUTROS MUNICIPIOS;CUIABA;57,5;115;57.5;152,82;Sazonal;Medio;Sazonal_Medio;Ativo;331526;115.0;-11.500.000.000.000.000;57.5;Acelerando;Melhorando;0.8611111111111112;11;0.6666666666666666;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
25/09/2020;01/06/2023;3;241,74;3;BELO HORIZONTE;CAMPOS DO JORDAO;489,5;979;489.5;80,58;Sazonal;Lento;Sazonal_Lento;Ativo;331568;-901.0;9.009.999.999.999.990;450.5;Desacelerando;Piorando;0.75;6;0.3333333333333333;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
06/01/2021;10/02/2023;5;803,15;5;BELO HORIZONTE;CURITIBA;191,25;765;191.25;160,63;Sazonal;Lento;Sazonal_Lento;Ativo;331587;-456.0;5.289.999.999.999.990;1.953.143.299.914.260;Desacelerando;Piorando;0.7166666666666668;10;0.4;Altamente Sazonal;True;3;16.666.666.666.666.600;3;Moderadamente Recorrente
18/09/2023;18/02/2024;11;1155,55;11;UBERLANDIA;PORTO ALEGRE;15,3;153;15.3;105,05;Recorrente;Rapido;Recorrente_Rapido;Ativo;331595;-74.0;29.757.575.757.575.700;21.550.174.013.218.500;Desacelerando;EstÃ¡vel;0.7045454545454546;11;0.36363636363636365;Altamente Sazonal;True;4;2.75;4;Moderadamente Recorrente
10/04/2019;04/09/2022;5;802,55;5;SAO PAULO;JOINVILLE;310,75;1243;310.75;160,51;Sazonal;Lento;Sazonal_Lento;Ativo;331605;-286.0;-72.9;2.274.438.117.425.920;Desacelerando;Melhorando;0.7166666666666668;11;0.4;Altamente Sazonal;True;4;2.5;4;Moderadamente Recorrente
21/07/2016;27/03/2019;3;319,68;3;GOIANIA;RIO DE JANEIRO;489,5;979;489.5;106,56;Sazonal;Lento;Sazonal_Lento;Inativo;331623;979.0;-9.790.000.000.000.000;489.5;Acelerando;Melhorando;0.8611111111111112;3;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
08/02/2021;17/06/2022;3;764,01;3;FLORIANOPOLIS;OUTROS MUNICIPIOS;247;494;247.0;254,67;Sazonal;Lento;Sazonal_Lento;Ativo;331632;-176.0;17.599.999.999.999.900;88.0;Desacelerando;Piorando;0.75;2;0.3333333333333333;Altamente Sazonal;True;3;3.0;3;Moderadamente Recorrente
11/02/2022;30/11/2023;5;938,25;5;SAO PAULO;BELO HORIZONTE;164,25;657;164.25;187,65;Sazonal;Medio;Sazonal_Medio;Ativo;331638;51.0;-12.510.000.000.000.000;1.434.893.288.715.220;Acelerando;Melhorando;0.7166666666666668;11;0.4;Altamente Sazonal;True;2;1.25;2;Pouco Recorrente
06/12/2020;06/03/2023;6;762,23;7;SALVADOR;BELO HORIZONTE;164;820;164.0;108,89;Recorrente;Medio;Recorrente_Medio;Ativo;331821;-20.0;-29.200.000.000.000.000;21.332.885.411.964.300;EstÃ¡vel;Melhorando;0.7222222222222223;1;0.3333333333333333;Altamente Sazonal;True;2;2.0;2;Pouco Recorrente
13/03/2018;13/05/2018;3;671,22;3;SAO PAULO;OUTROS MUNICIPIOS;30,5;61;30.5;223,74;Sazonal;Rapido;Sazonal_Rapido;Inativo;331864;-9.0;8.999.999.999.999.990;4.5;EstÃ¡vel;Piorando;0.75;3;0.3333333333333333;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
21/02/2023;03/04/2023;5;167,5;5;CURITIBA;SAO PAULO;10,25;41;10.25;33,5;Sazonal;Rapido;Sazonal_Rapido;Ativo;331930;17.0;14.999.999.999.999.900;8.728.545.125.048.040;EstÃ¡vel;EstÃ¡vel;0.8166666666666667;3;0.6;Altamente Sazonal;True;3;2.5;3;Moderadamente Recorrente
01/08/2023;18/03/2024;3;449,56;4;GOIANIA;OUTROS MUNICIPIOS;115;230;115.0;112,39;Sazonal;Medio;Sazonal_Medio;Ativo;331966;-154.0;15.399.999.999.999.900;77.0;Desacelerando;Piorando;0.75;3;0.3333333333333333;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
15/08/2014;05/06/2015;4;348,2;4;SANTOS;SANTOS;98;294;98.0;87,05;Sazonal;Medio;Sazonal_Medio;Inativo;332025;-200.0;9.350.000.000.000.000;9.137.103.844.581.530;Desacelerando;Piorando;0.6666666666666667;6;0.25;Altamente Sazonal;True;3;2.0;3;Moderadamente Recorrente
05/09/2023;31/12/2023;4;553;4;OUTROS MUNICIPIOS;CURITIBA;39;117;39.0;138,25;Sazonal;Rapido;Sazonal_Rapido;Ativo;332070;107.0;2.5;5.165.913.923.660.230;Acelerando;EstÃ¡vel;0.8333333333333335;9;0.5;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
22/05/2018;09/06/2018;3;491,28;3;CUIABA;OUTROS MUNICIPIOS;9;18;9.0;163,76;Sazonal;Rapido;Sazonal_Rapido;Inativo;332082;-18.0;17.999.999.999.999.900;9.0;EstÃ¡vel;Piorando;0.8611111111111112;5;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
06/09/2019;03/11/2019;3;249,63;3;OUTROS MUNICIPIOS;SAO PAULO;29;58;29.0;83,21;Sazonal;Rapido;Sazonal_Rapido;Inativo;332129;54.0;-5.399.999.999.999.990;27.0;Acelerando;Melhorando;0.8611111111111112;11;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
08/01/2023;24/08/2023;3;448,5;3;JOAO PESSOA;SALVADOR;114;228;114.0;149,5;Sazonal;Medio;Sazonal_Medio;Ativo;332144;-222.0;22.199.999.999.999.900;111.0;Desacelerando;Piorando;0.8611111111111112;1;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
14/01/2022;22/12/2023;5;824,75;5;NATAL;OUTROS MUNICIPIOS;176,75;707;176.75;164,95;Sazonal;Medio;Sazonal_Medio;Ativo;332186;407.0;-46.900.000.000.000.000;17.941.763.430.610.700;Acelerando;Melhorando;0.7833333333333334;11;0.4;Altamente Sazonal;True;2;16.666.666.666.666.600;2;Pouco Recorrente
13/04/2023;01/06/2023;6;1072,94;11;CAMPINAS;OUTROS MUNICIPIOS;9,8;49;9.8;97,54;Recorrente;Rapido;Recorrente_Rapido;Ativo;332338;-4.0;-2.400.000.000.000.000;4.308.131.845.707.600;EstÃ¡vel;EstÃ¡vel;0.8055555555555556;5;0.5;Altamente Sazonal;True;6;6.0;6;Altamente Recorrente
13/07/2023;19/08/2023;3;331,11;3;GOVERNADOR VALADARES;PORTO SEGURO;18,5;37;18.5;110,37;Sazonal;Rapido;Sazonal_Rapido;Ativo;332350;27.0;-27.0;13.5;EstÃ¡vel;Melhorando;0.8611111111111112;8;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
19/12/2022;27/12/2022;3;309,99;3;PORTO ALEGRE;CAMPO GRANDE;4;8;4.0;103,33;Sazonal;Rapido;Sazonal_Rapido;Ativo;332364;6.0;-5.999.999.999.999.990;3.0;EstÃ¡vel;Melhorando;0.9166666666666667;12;1.0;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
08/08/2019;23/12/2021;3;234,51;3;POCOS DE CALDAS;MANAUS;434;868;434.0;78,17;Sazonal;Lento;Sazonal_Lento;Inativo;332379;868.0;-868.0;434.0;Acelerando;Melhorando;0.8611111111111112;12;0.6666666666666666;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
12/07/2023;14/01/2024;4;783,04;8;BELO HORIZONTE;MARILIA;62;186;62.0;97,88;Sazonal;Medio;Sazonal_Medio;Ativo;332388;171.0;15.000.000.000.000.000;8.132.650.244.538.980;Acelerando;EstÃ¡vel;0.8333333333333335;1;0.5;Altamente Sazonal;True;2;2.0;2;Pouco Recorrente
27/04/2015;03/01/2018;3;395,94;3;SAO PAULO;BELO HORIZONTE;491;982;491.0;131,98;Sazonal;Lento;Sazonal_Lento;Inativo;332397;-970.0;9.699.999.999.999.990;485.0;Desacelerando;Piorando;0.75;1;0.3333333333333333;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
06/10/2020;13/04/2023;3;464,28;3;OUTROS MUNICIPIOS;SAO PAULO;459,5;919;459.5;154,76;Sazonal;Lento;Sazonal_Lento;Ativo;332457;-65.0;6.499.999.999.999.990;32.5;Desacelerando;Piorando;0.75;4;0.3333333333333333;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
03/08/2021;28/03/2022;4;544,6;4;FORTALEZA;CUIABA;79;237;79.0;136,15;Sazonal;Medio;Sazonal_Medio;Inativo;332478;20.0;-98.0;880.605.852.051.113;EstÃ¡vel;Melhorando;0.7916666666666667;3;0.5;Altamente Sazonal;True;2;13.333.333.333.333.300;2;Pouco Recorrente
09/04/2021;29/11/2021;4;281,48;4;FLORIANOPOLIS;OUTROS MUNICIPIOS;78;234;78.0;70,37;Sazonal;Medio;Sazonal_Medio;Inativo;332515;-183.0;6.600.000.000.000.000;77.110.310.594.628;Desacelerando;Piorando;0.7916666666666667;5;0.5;Altamente Sazonal;True;3;2.0;3;Moderadamente Recorrente
03/08/2016;04/01/2018;3;379,38;3;DIVINOPOLIS;SAO PAULO;259,5;519;259.5;126,46;Sazonal;Lento;Sazonal_Lento;Inativo;332523;-271.0;2.709.999.999.999.990;135.5;Desacelerando;Piorando;0.75;1;0.3333333333333333;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
28/01/2023;21/06/2023;3;441,06;3;SAO PAULO;PRESIDENTE PRUDENTE;72;144;72.0;147,02;Sazonal;Medio;Sazonal_Medio;Ativo;332592;88.0;-8.799.999.999.999.990;44.0;Acelerando;Melhorando;0.75;1;0.3333333333333333;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
16/04/2022;08/07/2022;3;126,32;4;OUTROS MUNICIPIOS;SAO JOSE DOS CAMPOS;41,5;83;41.5;31,58;Sazonal;Medio;Sazonal_Medio;Ativo;332610;83.0;-83.0;41.5;Acelerando;Melhorando;0.8611111111111112;7;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
11/10/2021;25/12/2023;3;552,16;4;FORTALEZA;OUTROS MUNICIPIOS;402,5;805;402.5;138,04;Sazonal;Lento;Sazonal_Lento;Ativo;332616;401.0;-401.0;200.5;Acelerando;Melhorando;0.75;6;0.3333333333333333;Altamente Sazonal;True;3;3.0;3;Moderadamente Recorrente
01/09/2016;03/05/2018;7;700,56;8;LONDRINA;OUTROS MUNICIPIOS;101,5;609;101.5;87,57;Recorrente;Medio;Recorrente_Medio;Inativo;332627;127.0;30.885.714.285.714.200;7.922.699.455.783.150;Acelerando;Piorando;0.5595238095238095;12;0.2857142857142857;Moderadamente Sazonal;True;4;3.5;4;Moderadamente Recorrente
03/11/2023;10/03/2024;5;2397,12;12;FLORIANOPOLIS;MACEIO;32;128;32.0;199,76;Sazonal;Rapido;Sazonal_Rapido;Ativo;332639;-128.0;38.400.000.000.000.000;5.542.562.584.220.400;Desacelerando;Piorando;0.8833333333333333;11;0.8;Altamente Sazonal;True;3;2.5;3;Moderadamente Recorrente
25/02/2022;14/12/2023;4;109,16;4;OUTROS MUNICIPIOS;OUTROS MUNICIPIOS;219;657;219.0;27,29;Sazonal;Lento;Sazonal_Lento;Ativo;332657;93.0;-138.0;11.465.600.725.648.800;Acelerando;Melhorando;0.6666666666666667;2;0.25;Altamente Sazonal;True;4;4.0;4;Moderadamente Recorrente
05/12/2023;03/01/2024;3;861,15;5;RIO DE JANEIRO;OUTROS MUNICIPIOS;14,5;29;14.5;172,23;Sazonal;Rapido;Sazonal_Rapido;Ativo;332716;-29.0;28.999.999.999.999.900;14.5;EstÃ¡vel;Piorando;0.8611111111111112;12;0.6666666666666666;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
31/12/2022;16/12/2023;5;481,18;7;FLORIANOPOLIS;OUTROS MUNICIPIOS;87,5;350;87.5;68,74;Sazonal;Medio;Sazonal_Medio;Ativo;332753;-300.0;83.4;12.369.620.042.669.000;Desacelerando;Piorando;0.7833333333333334;2;0.4;Altamente Sazonal;True;2;16.666.666.666.666.600;2;Pouco Recorrente
10/04/2017;01/03/2019;4;518;8;BELO HORIZONTE;OUTROS MUNICIPIOS;230;690;230.0;64,75;Sazonal;Lento;Sazonal_Lento;Inativo;332762;-391.0;7.450.000.000.000.000;1.611.231.413.133.030;Desacelerando;Piorando;0.6666666666666667;1;0.25;Altamente Sazonal;True;2;13.333.333.333.333.300;2;Pouco Recorrente
04/01/2019;03/01/2022;4;578,6;5;OUTROS MUNICIPIOS;RIO DE JANEIRO;365;1095;365.0;115,72;Sazonal;Lento;Sazonal_Lento;Inativo;332766;-317.0;35.300.000.000.000.000;2.887.224.734.354.190;Desacelerando;Piorando;0.9166666666666667;1;1.0;Altamente Sazonal;True;3;2.0;3;Moderadamente Recorrente
15/07/2014;13/02/2015;4;757,92;6;SANTOS;SANTOS;71;213;71.0;126,32;Sazonal;Medio;Sazonal_Medio;Inativo;332847;-91.0;-15.500.000.000.000.000;5.177.515.491.687.750;Desacelerando;Melhorando;0.7916666666666667;11;0.5;Altamente Sazonal;True;3;2.0;3;Moderadamente Recorrente
08/08/2023;08/09/2023;3;159,63;3;CARAGUATATUBA;OUTROS MUNICIPIOS;15,5;31;15.5;53,21;Sazonal;Rapido;Sazonal_Rapido;Ativo;332873;-21.0;20.999.999.999.999.900;10.5;EstÃ¡vel;Piorando;0.8611111111111112;8;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
04/11/2021;24/12/2021;3;360,36;3;SAO PAULO;RIBEIRAO PRETO;25;50;25.0;120,12;Sazonal;Rapido;Sazonal_Rapido;Inativo;332877;-30.0;29.999.999.999.999.900;15.0;EstÃ¡vel;Piorando;0.8611111111111112;11;0.6666666666666666;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
03/10/2021;30/01/2024;6;852,88;8;FLORIANOPOLIS;OUTROS MUNICIPIOS;169,8;849;169.8;106,61;Recorrente;Medio;Recorrente_Medio;Ativo;332902;-92.0;-10.020.000.000.000.000;22.115.370.220.731.100;Desacelerando;Melhorando;0.8055555555555556;10;0.5;Altamente Sazonal;True;4;2.0;4;Moderadamente Recorrente
08/06/2022;17/05/2023;3;299,25;3;OUTROS MUNICIPIOS;OUTROS MUNICIPIOS;171,5;343;171.5;99,75;Sazonal;Medio;Sazonal_Medio;Ativo;332927;-343.0;34.299.999.999.999.900;171.5;Desacelerando;Piorando;0.8611111111111112;6;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
02/04/2018;28/12/2018;3;710,61;3;RECIFE;OUTROS MUNICIPIOS;135;270;135.0;236,87;Sazonal;Medio;Sazonal_Medio;Inativo;332998;-42.0;4.199.999.999.999.990;21.0;Desacelerando;Piorando;0.75;4;0.3333333333333333;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
20/06/2021;06/03/2022;3;343,5;3;RIO DE JANEIRO;SAO PAULO;129,5;259;129.5;114,5;Sazonal;Medio;Sazonal_Medio;Inativo;333066;255.0;-25.499.999.999.999.900;127.5;Acelerando;Melhorando;0.8611111111111112;3;0.6666666666666666;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
28/02/2020;19/12/2023;6;471,1;7;SANTOS;SANTOS;278;1390;278.0;67,3;Recorrente;Lento;Recorrente_Lento;Ativo;333110;988.0;40.0;36.619.393.768.876.000;Acelerando;Piorando;0.7222222222222223;4;0.3333333333333333;Altamente Sazonal;True;3;1.5;3;Moderadamente Recorrente
15/05/2014;10/06/2014;3;130,98;3;BELO HORIZONTE;OUTROS MUNICIPIOS;13;26;13.0;43,66;Sazonal;Rapido;Sazonal_Rapido;Inativo;333144;-24.0;23.999.999.999.999.900;12.0;EstÃ¡vel;Piorando;0.8611111111111112;5;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
12/05/2023;16/08/2023;3;769,53;3;RECIFE;SALVADOR;48;96;48.0;256,51;Sazonal;Medio;Sazonal_Medio;Ativo;333200;84.0;-84.0;42.0;Acelerando;Melhorando;0.8611111111111112;8;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
11/02/2024;24/03/2024;4;256,32;4;OUTROS MUNICIPIOS;FLORIANOPOLIS;14;42;14.0;64,08;Sazonal;Rapido;Sazonal_Rapido;Ativo;333205;-3.0;-15.000.000.000.000.000;1.489.966.442.575.130;EstÃ¡vel;Melhorando;0.875;3;0.75;Altamente Sazonal;True;4;4.0;4;Moderadamente Recorrente
05/12/2023;27/12/2023;3;1235,2;8;BELO HORIZONTE;SAO JOSE DOS CAMPOS;11;22;11.0;154,4;Sazonal;Rapido;Sazonal_Rapido;Ativo;333279;-20.0;19.999.999.999.999.900;10.0;EstÃ¡vel;Piorando;0.9166666666666667;12;1.0;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
10/03/2017;28/05/2018;3;168,45;3;JUNDIAI;CAMPO GRANDE;222;444;222.0;56,15;Sazonal;Lento;Sazonal_Lento;Inativo;333301;-440.0;4.399.999.999.999.990;220.0;Desacelerando;Piorando;0.8611111111111112;3;0.6666666666666666;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
23/09/2021;16/04/2022;3;298,89;3;PAULO AFONSO;OUTROS MUNICIPIOS;102,5;205;102.5;99,63;Sazonal;Medio;Sazonal_Medio;Ativo;333310;199.0;-19.899.999.999.999.900;99.5;Acelerando;Melhorando;0.8611111111111112;4;0.6666666666666666;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
18/02/2021;02/01/2023;3;871,86;3;OUTROS MUNICIPIOS;GOIANIA;341,5;683;341.5;290,62;Sazonal;Lento;Sazonal_Lento;Ativo;333367;665.0;-6.649.999.999.999.990;332.5;Acelerando;Melhorando;0.75;1;0.3333333333333333;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
24/02/2017;12/03/2017;3;674,38;7;BARRA MANSA;SAO PAULO;8;16;8.0;96,34;Sazonal;Rapido;Sazonal_Rapido;Inativo;333433;4.0;-4.0;2.0;EstÃ¡vel;EstÃ¡vel;0.8611111111111112;3;0.6666666666666666;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
30/01/2017;02/03/2022;5;710,3;10;OUTROS MUNICIPIOS;BELO HORIZONTE;464,25;1857;464.25;71,03;Sazonal;Lento;Sazonal_Lento;Inativo;333509;-722.0;10.970.000.000.000.000;4.780.341.907.227.970;Desacelerando;Piorando;0.7833333333333334;1;0.4;Altamente Sazonal;True;3;16.666.666.666.666.600;3;Moderadamente Recorrente
23/07/2022;24/11/2022;3;920;10;RIO DE JANEIRO;SAO PAULO;62;124;62.0;92;Sazonal;Medio;Sazonal_Medio;Ativo;333639;124.0;-12.400.000.000.000.000;62.0;Acelerando;Melhorando;0.8611111111111112;11;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
16/07/2020;08/09/2020;4;523,76;4;CUIABA;OUTROS MUNICIPIOS;18;54;18.0;130,94;Sazonal;Rapido;Sazonal_Rapido;Inativo;333720;14.0;7.000.000.000.000.000;11.430.952.132.988.100;EstÃ¡vel;Piorando;0.7916666666666667;7;0.5;Altamente Sazonal;True;3;2.0;3;Moderadamente Recorrente
28/11/2020;18/07/2023;3;282,25;5;OUTROS MUNICIPIOS;RIO DE JANEIRO;481;962;481.0;56,45;Sazonal;Lento;Sazonal_Lento;Ativo;333791;880.0;-8.799.999.999.999.990;440.0;Acelerando;Melhorando;0.75;6;0.3333333333333333;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
08/04/2022;08/05/2023;3;533,58;3;SAO PAULO;OUTROS MUNICIPIOS;197,5;395;197.5;177,86;Sazonal;Lento;Sazonal_Lento;Ativo;333846;393.0;-39.299.999.999.999.900;196.5;Acelerando;Melhorando;0.8611111111111112;5;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
07/01/2023;01/09/2023;5;643,02;6;CUIABA;CARUARU;59,25;237;59.25;107,17;Sazonal;Medio;Sazonal_Medio;Ativo;333891;-51.0;-34.700.000.000.000.000;6.840.824.146.256.060;Desacelerando;Melhorando;0.7166666666666668;7;0.4;Altamente Sazonal;True;3;2.5;3;Moderadamente Recorrente
30/11/2022;06/08/2023;7;951,84;9;OUTROS MUNICIPIOS;SAO PAULO;41,5;249;41.5;105,76;Recorrente;Medio;Recorrente_Medio;Ativo;333939;-47.0;-1.694.285.714.285.710;56.079.556.584.076.700;Desacelerando;Melhorando;0.75;5;0.42857142857142855;Altamente Sazonal;True;5;3.5;5;Altamente Recorrente
27/12/2021;07/02/2024;6;579,84;6;OUTROS MUNICIPIOS;RIO DE JANEIRO;154,4;772;154.4;96,64;Recorrente;Medio;Recorrente_Medio;Ativo;333997;547.0;5.920.000.000.000.000;22.645.935.617.677.600;Acelerando;Piorando;0.7222222222222223;4;0.3333333333333333;Altamente Sazonal;True;3;2.0;3;Moderadamente Recorrente
11/09/2022;19/12/2023;5;565,6;5;OUTROS MUNICIPIOS;BRASILIA;116;464;116.0;113,12;Sazonal;Medio;Sazonal_Medio;Ativo;334007;46.0;-7.400.000.000.000.000;12.075.181.158.061.300;Acelerando;Melhorando;0.5833333333333335;7;0.2;Moderadamente Sazonal;True;3;2.5;3;Moderadamente Recorrente
22/09/2021;03/06/2023;3;943,92;3;NITEROI;BRASILIA;309,5;619;309.5;314,64;Sazonal;Lento;Sazonal_Lento;Ativo;334122;543.0;-5.429.999.999.999.990;271.5;Acelerando;Melhorando;0.75;4;0.3333333333333333;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
11/09/2019;24/02/2022;3;598,26;3;ITAJUBA;BELO HORIZONTE;448,5;897;448.5;199,42;Sazonal;Lento;Sazonal_Lento;Inativo;334129;-897.0;8.969.999.999.999.990;448.5;Desacelerando;Piorando;0.8611111111111112;9;0.6666666666666666;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
30/09/2022;14/10/2022;3;343,11;3;PETROLINA;OUTROS MUNICIPIOS;7;14;7.0;114,37;Sazonal;Rapido;Sazonal_Rapido;Ativo;334144;-10.0;9.999.999.999.999.990;5.0;EstÃ¡vel;Piorando;0.8611111111111112;10;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
20/01/2024;03/03/2024;3;795,9;7;MANAUS;BELO HORIZONTE;21,5;43;21.5;113,7;Sazonal;Rapido;Sazonal_Rapido;Ativo;334170;37.0;-37.0;18.5;Acelerando;Melhorando;0.75;1;0.3333333333333333;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
02/09/2023;24/10/2023;3;878,25;3;RIO DE JANEIRO;OUTROS MUNICIPIOS;26;52;26.0;292,75;Sazonal;Rapido;Sazonal_Rapido;Ativo;334191;52.0;-5.199.999.999.999.990;26.0;Acelerando;Melhorando;0.8611111111111112;10;0.6666666666666666;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
10/10/2023;30/11/2023;3;395,37;3;MANAUS;FLORIANOPOLIS;25,5;51;25.5;131,79;Sazonal;Rapido;Sazonal_Rapido;Ativo;334196;-31.0;30.999.999.999.999.900;15.5;Desacelerando;Piorando;0.8611111111111112;10;0.6666666666666666;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
23/12/2021;13/06/2022;5;279,9;6;BLUMENAU;SAO PAULO;43;172;43.0;46,65;Sazonal;Medio;Sazonal_Medio;Ativo;334403;3.0;-11.200.000.000.000.000;6.250.999.920.012.790;EstÃ¡vel;Melhorando;0.7833333333333334;6;0.4;Altamente Sazonal;True;3;2.5;3;Moderadamente Recorrente
03/11/2022;06/11/2023;3;318,04;4;BELO HORIZONTE;MARILIA;184;368;184.0;79,51;Sazonal;Lento;Sazonal_Lento;Ativo;334437;368.0;-368.0;184.0;Acelerando;Melhorando;0.9166666666666667;11;1.0;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
07/08/2016;02/03/2017;3;283,48;4;PORTO SEGURO;NATAL;103,5;207;103.5;70,87;Sazonal;Medio;Sazonal_Medio;Inativo;334472;-185.0;18.499.999.999.999.900;92.5;Desacelerando;Piorando;0.8611111111111112;8;0.6666666666666666;Altamente Sazonal;True;3;3.0;3;Moderadamente Recorrente
04/01/2019;15/01/2019;3;113,76;3;OUTROS MUNICIPIOS;PORTO ALEGRE;5,5;11;5.5;37,92;Sazonal;Rapido;Sazonal_Rapido;Inativo;334547;-3.0;2.999.999.999.999.990;1.5;EstÃ¡vel;EstÃ¡vel;0.9166666666666667;1;1.0;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
25/12/2023;10/03/2024;5;265,5;5;TERESOPOLIS;OUTROS MUNICIPIOS;19;76;19.0;53,1;Sazonal;Rapido;Sazonal_Rapido;Ativo;334614;3.0;-18.000.000.000.000.000;2.434.132.288.927.610;EstÃ¡vel;Melhorando;0.8166666666666667;3;0.6;Altamente Sazonal;True;3;2.5;3;Moderadamente Recorrente
23/11/2014;23/10/2015;3;550,95;3;SALVADOR;SAO PAULO;167;334;167.0;183,65;Sazonal;Medio;Sazonal_Medio;Inativo;334660;54.0;-5.400.000.000.000.000;27.0;Acelerando;Melhorando;0.75;6;0.3333333333333333;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
20/01/2024;14/02/2024;5;984,88;8;SAO JOSE DOS CAMPOS;BELO HORIZONTE;6,25;25;6.25;123,11;Sazonal;Rapido;Sazonal_Rapido;Ativo;334738;13.0;2.9;6.977.642.868.476.430;EstÃ¡vel;EstÃ¡vel;0.8500000000000001;1;0.6;Altamente Sazonal;True;2;1.25;2;Pouco Recorrente
19/10/2020;29/12/2020;3;293,85;3;NATAL;GOIANIA;35,5;71;35.5;97,95;Sazonal;Rapido;Sazonal_Rapido;Inativo;334763;69.0;-6.899.999.999.999.990;34.5;Acelerando;Melhorando;0.8611111111111112;12;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
13/09/2015;08/06/2019;5;420,05;5;INDAIATUBA;SAO PAULO;341;1364;341.0;84,01;Sazonal;Lento;Sazonal_Lento;Inativo;334789;-614.0;303.6;3.689.295.325.668.570;Desacelerando;Piorando;0.5833333333333335;6;0.2;Moderadamente Sazonal;True;2;16.666.666.666.666.600;2;Pouco Recorrente
18/12/2023;17/01/2024;3;690,27;3;CAMPOS DOS GOYTACAZES;SOROCABA;15;30;15.0;230,09;Sazonal;Rapido;Sazonal_Rapido;Ativo;334802;20.0;-19.999.999.999.999.900;10.0;EstÃ¡vel;Melhorando;0.8611111111111112;1;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
22/04/2018;14/01/2019;6;1128,68;7;SAO PAULO;ARACAJU;53,4;267;53.4;161,24;Recorrente;Medio;Recorrente_Medio;Inativo;334822;248.0;24.299.999.999.999.900;988.303.597.079.359;Acelerando;Piorando;0.8055555555555556;4;0.5;Altamente Sazonal;True;3;2.0;3;Moderadamente Recorrente
22/10/2015;23/12/2020;5;1726,6;10;RECIFE;SAO PAULO;472,25;1889;472.25;172,66;Sazonal;Lento;Sazonal_Lento;Inativo;334823;630.0;-6.670.000.000.000.010;5.078.855.062.905.410;Acelerando;Melhorando;0.7166666666666668;12;0.4;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
